Fecha,Precio,Return
2024-04-29,2339.5657,0.002895450884321627
2024-04-30,2340.3157,0.0003205209458603057
2024-05-02,2294.8071,-0.01963704710704259
2024-05-03,2307.5557,0.0055400380894248214
2024-05-06,2299.6357,-0.003438106696231325
2024-05-07,2325.4657,0.011169600971477657
2024-05-08,2314.1829,-0.004863653786768092
2024-05-09,2312.9214,-0.0005452654400959809
2024-05-10,2335.71,0.009804512593738091
2024-05-13,2368.4643,0.01392585701328715
2024-05-14,2336.7233,-0.013492121547920214
2024-05-15,2358.0,0.009064153225931727
2024-05-16,2385.9367,0.011777991451709786
2024-05-17,2379.495,-0.002703513271850421
2024-05-20,2416.01,0.015229138841811892
2024-05-22,2434.9717,0.007817715153573324
2024-05-23,2380.9767,-0.022424352637863205
2024-05-24,2334.4767,-0.01972302699743734
2024-05-27,2335.4117,0.0004004378402249562
2024-05-28,2350.97,0.0066398164537328
2024-05-29,2355.4933,0.0019221657981246699
2024-05-30,2340.7383,-0.006283782320785742
2024-05-31,2342.4117,0.0007146472230102193
2024-06-03,2325.0467,-0.007440914790326761
2024-06-04,2348.08,0.009857848076580012
2024-06-05,2327.5967,-0.008761696905686818
2024-06-06,2355.255,0.011812725831278043
2024-06-07,2371.4567,0.006855405821346421
2024-06-10,2302.7517,-0.029399608548938524
2024-06-11,2310.89,0.003527932583486541
2024-06-12,2314.2033,0.0014327497206543566
2024-06-13,2327.255,0.0056239800328119855
2024-06-14,2302.125,-0.0108568520370023
2024-06-17,2333.7717,0.013653104736515055
2024-06-18,2317.8,-0.006867254251994474
2024-06-19,2329.935,0.005221910274618869
2024-06-21,2328.4317,-0.0006454193707787182
2024-06-24,2320.77,-0.0032959236575279814
2024-06-25,2333.5167,0.0054774158493280795
2024-06-26,2318.8983,-0.00628424081202406
2024-06-27,2300.155,-0.008115690233009924
2024-06-28,2324.38,0.010476824842015326
2024-07-01,2326.4783,0.0009023281325811097
2024-07-02,2328.8333,0.0010117476135807985
2024-07-03,2326.9183,-0.0008226384362925872
2024-07-04,2356.315,0.012554183919943623
2024-07-05,2356.685,0.00015701251888829306
2024-07-08,2389.6817,0.013904206598392603
2024-07-09,2356.44,-0.014008171589866671
2024-07-10,2364.1567,0.0032693777350394754
2024-07-11,2371.575,0.0031329080858275393
2024-07-12,2415.3717,0.018298896915747785
2024-07-15,2415.0217,-0.00014491573320424896
2024-07-17,2422.8067,0.0032183889448287573
2024-07-18,2456.9133,0.013979144464915006
2024-07-19,2452.0367,-0.0019868206456290526
2024-07-22,2398.4683,-0.022088660056590315
2024-07-23,2394.8483,-0.0015104367144152064
2024-07-24,2404.8167,0.004153795872382853
2024-07-25,2408.01,0.0013269958249671
2024-07-26,2357.65,-0.021135320037266786
2024-07-29,2384.3117,0.011245127076195998
2024-07-30,2379.23,-0.0021335813761135364
2024-07-31,2405.2233,0.01086584155575479
2024-08-01,2428.005,0.009427185022761691
2024-08-02,2437.8133,0.004031516460293278
2024-08-05,2429.6367,-0.003359708961041646
2024-08-06,2405.94,-0.009801060416777394
